271,  0.890113473,   12.4237156
272,  0.445309341,   12.4204063
273,  0.439361274,    11.399087
274,  0.443938792,   10.8840122
275,  0.450285017,   10.3680363
276,  0.457212031,   9.85149193
277,  0.464084566,   9.33453941
278,  0.470598161,   8.81725979
279,  0.476619452,   8.29969692
280,  0.482096583,   7.78188515
281,  0.487014234,   7.26385307
282,  0.491372466,   6.74562645
283,  0.495176554,   6.22722816
284,  0.498432159,   5.70868111
285,  0.501142979,   5.19000387
286,  0.503310919,   4.67121601
287,  0.504936397,   4.15233517
288,  0.506020069,   3.63337898
289,  0.506565511,   3.11436439
290,  0.506581664,   2.59530783
291,  0.506083846,   2.07622576
292,  0.505094528,   1.55713308
293,  0.503660858,   1.03804755
294,  0.501897633,  0.518993616
295,  0.879712522,   11.4133043
296,  0.888572931,   10.9006367
297,  0.900964022,   10.3862324
298,  0.914611101,    9.8706789
299,  0.928236604,   9.35428905
300,  0.941200614,   8.83722878
301,  0.953211188,   8.31959724
302,  0.964149177,   7.80146694
303,  0.973975539,   7.28289366
304,  0.982686102,   6.76392937
305,   0.99028933,   6.24462271
306,  0.996795535,   5.72501659
307,   1.00221193,   5.20515108
308,   1.00654209,   4.68506432
309,   1.00978708,   4.16479063
310,   1.01194894,   3.64436626
311,    1.0130353,    3.1238246
312,   1.01306438,   2.60319972
313,   1.01206696,   2.08252287
314,   1.01008987,   1.56182504
315,   1.00723636,   1.04114068
316,   1.00374508,  0.520515203
317,   1.32051265,   11.4195862
318,   1.33358049,   10.9096975
319,   1.35188663,   10.3972626
320,    1.3721447,   9.88308716
321,   1.39245081,   9.36763382
322,   1.41182315,   8.85116196
323,   1.42979991,   8.33382511
324,    1.4461863,   7.81573391
325,   1.46091413,   7.29697657
326,   1.47397232,   6.77763319
327,   1.48537111,   6.25777435
328,   1.49512458,   5.73746634
329,   1.50324297,   5.21676922
330,   1.50973177,   4.69573879
331,   1.51459265,   4.17442894
332,   1.51782918,   3.65289259
333,   1.51945317,   3.13118076
334,   1.51949286,   2.60934353
335,   1.51799417,   2.08742785
336,   1.51502967,   1.56548023
337,   1.51076412,   1.04355073
338,   1.50556374,  0.521701097
339,    1.7613585,   11.4162178
340,   1.77864575,    10.909626
341,   1.80283022,    10.399642
342,   1.82965636,   9.88730621
343,   1.85661101,   9.37323761
344,   1.88237214,    8.8577919
345,   1.90630579,   8.34118462
346,   1.92813742,   7.82356596
347,   1.94776738,   7.30505753
348,   1.96517551,   6.78576612
349,   1.98037314,   6.26578712
350,   1.99337721,   5.74520826
351,   2.00420094,   5.22410965
352,   2.01285148,    4.7025671
353,   2.01933146,   4.18065166
354,   2.02364588,   3.65843415
355,    2.0258112,   3.13598228
356,   2.02586555,   2.61336303
357,   2.02386975,   2.09063935
358,   2.01992345,   1.56787217
359,   2.01425481,   1.04512572
360,    2.0073607,  0.522474647
361,   2.20188189,   11.4020767
362,   2.22344494,   10.8993692
363,   2.25352383,   10.3923721
364,   2.28691864,   9.88238525
365,   2.32052064,    9.3701973
366,   2.35267353,   8.85626793
367,   2.38257146,   8.34087372
368,    2.4098587,   7.82421017
369,   2.43440294,   7.30643177
370,   2.45617437,     6.787673
371,   2.47518444,   6.26805449
372,   2.49145293,   5.74768591
373,    2.5049963,   5.22666693
374,   2.51582289,   4.70509243
375,   2.52393603,   4.18305254
376,   2.52934241,   3.66063404
377,   2.53206348,   3.13792276
378,   2.53214669,   2.61500216
379,   2.52966857,   2.09195089
380,   2.52475548,   1.56884444
381,   2.51770067,   1.04575992
382,   2.50913358,  0.522781968
383,   2.64171696,   11.3764801
384,   2.66764164,   10.8782549
385,   2.70366406,   10.3748035
386,   2.74365807,   9.86770344
387,   2.78393221,    9.3579216
388,   2.82250071,   8.84602737
389,   2.85838723,   8.33236313
390,   2.89115572,   7.81716967
391,   2.92064095,   7.30063534
392,   2.94680285,    6.7829237
393,   2.96965265,   6.26417875
394,   2.98921347,   5.74453354
395,   3.00550413,   5.22410774
396,   3.01853418,   4.70301485
397,   3.02830839,   4.18136311
398,   3.03483462,   3.65925717
399,    3.0381391,   3.13680029
400,   3.03827906,    2.6140914
401,   3.03534603,   2.09122586
402,   3.02949429,   1.56829333
403,   3.02108288,   1.04538262
404,   3.01087332,  0.522586644
405,    3.0804913,   11.3390303
406,   3.11088753,   10.8458767
407,   3.15292716,   10.3465366
408,    3.1995759,   9.84287357
409,    3.2465682,   9.33604145
410,   3.29159498,   8.82671928
411,   3.33351231,   8.31532097
412,     3.371804,   7.80213261
413,   3.40627241,   7.28737736
414,   3.43686771,   6.77124643
415,   3.46360016,   6.25390959
416,   3.48649621,   5.73552132
417,   3.50557685,   5.21622229
418,   3.52085376,   4.69614506
